open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,zip_code,gkz,country_location,download_kbit,upload_kbit,ping_ms,lte_rsrp,lte_rsrq,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength
P7d6e76e2-baf9-4188-8418-08c2e7cfd9b4,O2ded8361-654f-4447-8eec-756d8d9037cb,2017-05-23 09:26:49,WLAN,WLAN,48.05649577245157,13.80234133728788,,65.0,4690,41732,AT,53575,40059,12.1,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,49808,31.193.163,,,false,
Pc0000d2e-6b41-4de6-a714-a0cf665d3bfe,Od8d45cff-87ff-48bb-a180-15813a2f7825,2017-05-23 09:26:50,LAN,LAN,,,,,,,,4958,581,12.8,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,1901,194.166.209,,,false,
Pef7600f0-a3fa-468b-a32d-f529cf5a7d3b,O28ddd361-1226-4ac2-86b7-0e96d75e1849,2017-05-23 09:28:00,WLAN,WLAN,47.187618765258854,14.73309805883544,gps,24.0,8740,60824,AT,43248,22294,39.5,,,RTR Server 10G AT,7,3,Android,Galaxy A3,3.0.2,,,,nat_local_to_public_ipv4,25255,77.119.129,,,false,-35
P52281fe5-19bb-4cf8-a327-0b2a44ea6c33,O78581045-3c06-4508-98bd-493bcf209775,2017-05-23 09:28:10,LAN,LAN,,,,,,,,16220,2533,29.3,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,91.141.1,,,false,
P88383b27-8cfd-41b1-8985-2a9db7dd322c,Oaa51dddb-1d32-4969-b427-5d0cfd55365d,2017-05-23 09:28:14,LAN,LAN,,,,,,,,10705,5870,25.6,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,77.119.242,,,false,
Pafc4f4d0-86b4-4f2d-999e-68526ba92049,Oe8528033-1122-46ae-bc62-b693698c7aef,2017-05-23 09:28:47,3G,HSPA+,47.482712,11.7097912,network,1600.0,6215,70901,AT,6356,646,43.6,,,RTR Server 10G AT,7,3,Android,E2303,2.2.21,232-05,3 AT,232-10,nat_local_to_public_ipv4,25255,178.115.130,,,false,-101
P34c546dc-6c97-4c9c-9aee-3ad3344fab07,Oae472b42-3d06-4aaf-a1d5-ae35ebf59be5,2017-05-23 09:29:07,WLAN,WLAN,47.28100190625213,11.516760105365977,gps,4.0,6060,70354,AT,3215,3981,112.0,,,RTR Server 10G AT,7,3,Android,Galaxy Note 8,3.0.2,,,,nat_local_to_public_ipv4,25255,178.165.130,,,false,-70
P9d138b31-b4e6-4666-a5b2-8f005139a4bc,O2d2e8bd4-4805-4d5a-9711-ea2d41c2e99a,2017-05-23 09:29:13,LAN,LAN,,,,,,,,48268,420,19.2,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,6830,80.110.24,,,false,
P762c1a5e-46fb-4f92-9a4c-79f32c799cc6,Ob726af29-f023-46df-a315-1c038072c0c8,2017-05-23 09:29:19,WLAN,WLAN,48.40551462028958,15.59261675925515,,10.0,3500,30101,AT,6788,4562,40.0,,,RTR Server 10G AT,7,1,iOS,iPhone 5s,1.7,,,,nat_local_to_public_ipv4,25255,77.119.130,,,false,
P7d6e76e2-baf9-4188-8418-08c2e7cfd9b4,Occ9bd36c-5c23-4278-85d7-d12d66b7ccab,2017-05-23 09:29:26,WLAN,WLAN,48.05649613510108,13.80241098995855,,65.0,4690,41732,AT,68151,42647,10.8,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,49808,31.193.163,,,false,
P2da8c108-9a59-48a7-a491-4e7870e7d7f3,O1f959a7c-d5ce-46b4-8e81-beee369fac5f,2017-05-23 09:29:31,LAN,LAN,48.16542,14.03664,Browser,3497.0,,,,10639,606,20.3,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,1901,193.154.178,,,false,
Pf6e4e3c2-e3d1-4614-9f1d-9ba0a5cca4b7,O5a54bafc-0b02-43dd-ac8e-8586bf8f8a64,2017-05-23 09:29:35,LAN,LAN,,,,,,,,3738,9643,56.1,,,RTR Websocket 10G AT,7,3,,Chrome Mobile,0.5,,,,,25255,178.165.128,,,false,
P64bad65b-252f-4441-90c1-ccb30957d91c,O265f34ca-8066-42cd-8abd-05c845f9a1ad,2017-05-23 09:29:35,4G,LTE,48.1106147915573,14.79261950591094,,10.0,3362,30544,AT,60588,21295,22.3,,,RTR Server 10G AT,7,3,iOS,iPad mini 2G Cellular,1.7,,,232-01,nat_local_to_public_ipv4,12793,213.225.32,,,false,
P7cf9f21f-62b1-4d64-9a6d-fccb9b820ee8,O4143e7fb-db47-44b5-987c-7e66e4a856ce,2017-05-23 09:30:05,LAN,LAN,,,,,,,,2207,63,119.7,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,12793,213.147.161,,,false,
P64bad65b-252f-4441-90c1-ccb30957d91c,O619b5adb-a40b-4745-8160-e6167b8a93a2,2017-05-23 09:30:20,4G,LTE,48.11058084484945,14.79265739211328,,5.0,3362,30544,AT,36613,20602,23.7,,,RTR Server 10G AT,7,3,iOS,iPad mini 2G Cellular,1.7,,,232-01,nat_local_to_public_ipv4,12793,213.225.32,,,false,
Pdf8d894e-cc51-4b6a-990e-fffc29c9e864,Oa08df1a1-ffba-4a74-927b-37454cac6999,2017-05-23 09:30:59,LAN,LAN,,,,,,,,4214,2623,101.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,12793,217.149.173,,,false,
Peb447adc-ba5a-41be-a11f-d84cb0078e97,O9f60fdc5-16a8-47a9-be0e-f3e8c58ce24b,2017-05-23 09:31:26,3G,HSDPA,48.17186219622211,11.53297305108191,,30.0,,,DE,6683,1167,139.8,,,RTR Server DE,7,3,iOS,iPhone 6 Plus,1.7,,,262-02,nat_public_to_public_ipv4,3209,109.43.1,,,false,
P75364a2c-ac7b-4e43-b0e0-93259e8b7986,Oaa5c4935-8a15-45fe-bfed-8cfad0f0fdb5,2017-05-23 09:31:42,3G,HSDPA,48.17187280193887,11.53291986050439,,65.0,,,DE,6314,1061,48.9,,,RTR Server DE,7,3,iOS,iPhone 6 Plus,1.7,,,262-02,nat_public_to_public_ipv4,3209,109.43.3,,,false,
P87bc4bd2-e049-493f-af10-13a23a06002e,O7cc1fbea-65bd-4c3c-b45a-f27245786eb7,2017-05-23 09:32:17,WLAN,WLAN,50.4253279,14.2461631,network,20.5,,,CZ,5651,900,24.7,,,RTR Server 10G AT,7,3,Android,H60-L04,3.0.2,,,,nat_local_to_public_ipv4,6830,93.99.54,,,false,-67
Pb66a8bba-16a7-4b61-9904-cf4456f407c4,Obeee3671-129f-4ea4-af24-9e77a4a5d91a,2017-05-23 09:32:46,4G,LTE,-6.581091666666667,106.80862166666665,gps,1.0,,,ID,15412,6020,240.1,-66,-8,RTR Server 10G AT,7,3,Android,Redmi Note 3,3.0.2,510-10,TELKOMSEL,510-10,nat_local_to_public_ipv4,23693,114.124.142,,,false,
Pa085d432-ff41-4669-9849-7ab76473d9e3,O8d76ec63-5bcc-4d58-85f6-497ecf6062e3,2017-05-23 09:32:47,4G,LTE,48.48456341,15.9681514,gps,10.0,3701,32110,AT,17886,37870,18.0,-98,-12,RTR Server 10G AT,7,3,Android,Galaxy Note (2014),3.0.2,232-05,3 AT,232-10,nat_local_to_public_ipv4,25255,178.165.128,,,false,
P88383b27-8cfd-41b1-8985-2a9db7dd322c,O63dbcd80-b54d-47f2-a705-dd7180bca68f,2017-05-23 09:32:51,LAN,LAN,,,,,,,,9198,5935,48.9,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,77.119.242,,,false,
Pfc862ec9-9d64-4b43-a222-cc4c9e7d4570,Ofbc0ed7f-aa15-4380-8740-7a7fb375bcde,2017-05-23 09:32:56,WLAN,WLAN,,,,,,,,4114,175,97.0,,,RTR Server 10G AT,7,1,Android,LG G5,2.2.21,,,,nat_local_to_public_ipv4,8412,78.132.63,,,false,-48
Pef7600f0-a3fa-468b-a32d-f529cf5a7d3b,O6ca4570d-5166-4374-8d96-123846f68d9b,2017-05-23 09:33:19,WLAN,WLAN,47.18764456868132,14.732906899865135,gps,8.0,8740,60824,AT,36953,22699,40.0,,,RTR Server 10G AT,7,3,Android,Galaxy A3,3.0.2,,,,nat_local_to_public_ipv4,25255,91.141.3,,,false,-46
P3bfc7207-b06b-432f-a8e9-2f9302c06ce0,O763f3cf5-b94f-4beb-9317-027b7724ef20,2017-05-23 09:33:20,LAN,LAN,50.0074018,8.700187099999999,Browser,37.0,,,DE,1965,1635,65.6,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,47692,77.244.248,,,false,
Pa3767da2-d247-4ba3-8a3e-c9d6420c1498,O94bf2e70-fef7-4be1-b866-2670ca02d4bb,2017-05-23 09:33:37,LAN,LAN,46.67279136765154,15.404644294852272,Browser,63.0,8454,61002,AT,229,1785,22.0,,,RTR Websocket 10G AT,7,1,,Mozilla,0.5,,,,,1901,213.240.75,,,false,
P0b196b15-9b8a-499e-bf27-2c53a0fb6f8b,Of56749fc-5604-42d8-81de-f666dee01927,2017-05-23 09:33:40,LAN,LAN,,,,,,,,14996,2675,8.1,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,43957,185.50.233,,,false,
Pc9abada7-ebb1-438b-bd7c-8cf9f4dbb27d,O3bee2e53-c2be-45d7-bd10-4fb9f5f42ba1,2017-05-23 09:33:57,4G,LTE,48.49422716,15.98089774,gps,10.0,3701,32110,AT,11686,29843,19.9,-99,-12,RTR Server 10G AT,7,3,Android,Galaxy Note (2014),3.0.2,232-05,3 AT,232-10,nat_local_to_public_ipv4,25255,178.165.128,,,false,
Pe197bedc-b288-49e2-ba96-69ead5eba17d,Od1c44fff-fc09-4823-bed4-7c817ee1e234,2017-05-23 09:34:03,WLAN,WLAN,46.768221602166115,14.821946858755,gps,4.0,9433,20913,AT,6179,3776,12.2,,,RTR Server 10G AT,7,3,Android,Galaxy A5 (2016),3.0.2,,,,nat_local_to_public_ipv4,8447,93.83.74,,,false,-87
P6110cf6e-8de1-448b-b032-3216a050cd0d,Obd55b3fb-f9fa-4235-bfbe-950bff684136,2017-05-23 09:34:12,WLAN,WLAN,48.093622787855566,17.05922811292112,gps,9.5,2421,10711,AT,61,479,25.6,,,RTR Server 10G AT,7,1,Android,SM-A320FL,3.0.2,,,,nat_local_to_public_ipv4,8447,80.121.174,,,false,-44
Pf21bae12-c3d9-48e6-92fc-2e868ff278b9,O31a3082c-f1f0-41f2-b5cd-b2d23a9241ef,2017-05-23 09:34:31,LAN,LAN,,,,,,,,20215,4710,21.6,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,8447,188.21.207,,,false,
P4061813a-ef71-43e2-9f49-e7cb0ab27dfb,Oe9964b91-8e92-4640-853b-6eb12b1dba47,2017-05-23 09:34:32,4G,LTE,48.50361213,15.98889805,gps,10.0,3701,31019,AT,29318,35408,28.0,-91,-9,RTR Server 10G AT,7,3,Android,Galaxy Note (2014),3.0.2,232-05,3 AT,232-10,nat_local_to_public_ipv4,25255,178.165.128,,,false,
Pe197bedc-b288-49e2-ba96-69ead5eba17d,Oa5155b02-323a-41e0-ad0f-f1879f0ccc22,2017-05-23 09:34:45,WLAN,WLAN,46.768221602166115,14.821946858755,gps,6.0,9433,20913,AT,13605,14886,13.0,,,RTR Server 10G AT,7,3,Android,Galaxy A5 (2016),3.0.2,,,,nat_local_to_public_ipv4,8447,93.83.74,,,false,-77
Pef7600f0-a3fa-468b-a32d-f529cf5a7d3b,Oed7fb612-4b15-4f40-93f5-d222840e5a32,2017-05-23 09:34:46,WLAN,WLAN,47.18764456868132,14.732906899865135,gps,6.0,8740,60824,AT,43069,21198,36.5,,,RTR Server 10G AT,7,3,Android,Galaxy A3,3.0.2,,,,nat_local_to_public_ipv4,25255,91.141.3,,,false,-24
Pae79d8cd-727a-40ac-ad7c-cf64b611971c,Oc8e3b5ce-28bb-41d9-9707-aeaf93b0c247,2017-05-23 09:34:54,LAN,LAN,,,,,,,,36848,127852,11.5,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,62363,185.38.170,,,false,
Pb7df399a-a4b5-499b-b776-1f8c56c33f68,O10215e4e-ef5f-43a9-b392-e6825d1cffa1,2017-05-23 09:34:55,WLAN,WLAN,48.24076415245951,16.37029518189728,,65.0,1200,92001,AT,28248,37793,40.0,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,25255,77.119.129,,,false,
Pa1425d96-9bff-4b6a-8b80-2b5b4961954d,Oecd810fa-701b-4e9b-bd96-252206eec6dc,2017-05-23 09:35:02,4G,LTE,48.5064108,15.99568473,gps,10.0,3701,31019,AT,29220,28382,19.1,-99,-9,RTR Server 10G AT,7,3,Android,Galaxy Note (2014),3.0.2,232-05,3 AT,232-10,nat_local_to_public_ipv4,25255,178.165.128,,,false,
P1470dca6-0863-4ff8-86be-2e00e95a69c3,O2ecfd03b-4163-4b87-9261-c7d305c4a674,2017-05-23 09:35:02,WLAN,WLAN,48.22175544948171,16.37001884664253,,65.0,1020,90201,AT,45888,14027,4.8,,,RTR Server 10G AT,7,3,iOS,iPhone 7,1.7,,,,nat_local_to_public_ipv4,8447,193.187.219,,,false,
P1470dca6-0863-4ff8-86be-2e00e95a69c3,Oa5adeeda-8e4b-4e68-98e0-85c5dd72a79a,2017-05-23 09:35:29,WLAN,WLAN,48.22177075202865,16.3700158567629,,65.0,1020,90201,AT,107290,30107,4.9,,,RTR Server 10G AT,7,3,iOS,iPhone 7,1.7,,,,nat_local_to_public_ipv4,8447,193.187.219,,,false,
Pe19a909f-2eac-4640-964b-8ee432fc330d,Odd195797-1af2-478a-b67f-d49aa21244b1,2017-05-23 09:35:47,4G,LTE,47.18764456868132,14.732906899865135,gps,8.0,8740,60824,AT,89608,33084,21.0,-90,-6,RTR Server 10G AT,7,3,Android,Galaxy A3,3.0.2,232-05,3 AT,232-05,no_nat_ipv4,25255,77.118.161,,,false,
Pd1b0052e-1cff-40c7-aba0-b63e54352260,Oa739c6d3-8da9-47b3-b932-9b5f10f51b61,2017-05-23 09:35:49,4G,LTE,48.51354885,16.00562815,gps,10.0,3701,31019,AT,31434,15768,19.1,-101,-9,RTR Server 10G AT,7,3,Android,Galaxy Note (2014),3.0.2,232-05,3 AT,232-10,nat_local_to_public_ipv4,25255,178.165.128,,,false,
Pf21bae12-c3d9-48e6-92fc-2e868ff278b9,O9cddefb2-a759-4ba8-b043-a0b1c7f2ca6d,2017-05-23 09:35:56,LAN,LAN,,,,,,,,6647,4646,22.1,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,8447,188.21.207,,,false,
P9db62315-66ca-4461-b539-54c1110bdac8,O66adbc4d-0ae1-44ae-ad64-d6ac7bad4bae,2017-05-23 09:36:01,WLAN,WLAN,47.81853594793947,16.21768967335158,,205.1,2700,30401,AT,1821,4520,12.6,,,RTR Server 10G AT,7,1,iOS,iPhone 7 Plus,1.7,,,,nat_local_to_public_ipv4,8447,213.33.96,,,false,
Pc3ef839f-50dd-47b2-931f-9fa5fdc6ddfc,O01986287-9dd9-4d5c-a19b-28448422d47e,2017-05-23 09:36:19,WLAN,WLAN,48.35120044451336,13.648441802884657,gps,16.0,4760,41414,AT,32346,9891,40.0,,,RTR Server 10G AT,7,3,Android,Samsung S6,3.0.2,,,,nat_local_to_public_ipv4,25255,77.119.129,,,false,-50
Pc95119a4-2526-48a5-bcf6-1c96d9bd0ec5,Of7d54915-725f-4b6f-824c-e063dfb8143f,2017-05-23 09:36:35,LAN,LAN,,,Browser,,,,,17796,21556,21.0,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,77.119.131,,,false,
P765684f0-4a50-496f-a23b-b97ed1177db2,O111512e1-93ce-407e-903a-7c75ee228bd3,2017-05-23 09:36:48,WLAN,WLAN,47.098512,14.0846143,network,49.5,8861,61421,AT,27004,5654,22.1,,,RTR Server 10G AT,7,3,Android,HUAWEI VNS-L31,3.0.2,,,,nat_local_to_public_ipv4,8447,93.83.116,,,false,-60
P0104f7d2-6d56-4594-b755-d79b3d8521ad,O4119d144-a258-4fed-992c-8d8df53c26ef,2017-05-23 09:36:54,LAN,LAN,,,,,,,,48693,16671,29.6,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,8447,84.20.184,,,false,
P29a7ffc8-b880-4ec7-a7bd-f142751b9769,Oe2c08482-78eb-4d05-bff3-a74bf78a9693,2017-05-23 09:36:55,4G,LTE,48.51884717,16.01439532,gps,10.0,3701,31019,AT,38819,41143,18.8,-80,-9,RTR Server 10G AT,7,3,Android,Galaxy Note (2014),3.0.2,232-05,3 AT,232-10,nat_local_to_public_ipv4,25255,178.165.128,,,false,
Pa3767da2-d247-4ba3-8a3e-c9d6420c1498,O0fa7cc22-74a0-42b2-a335-e90838850e30,2017-05-23 09:37:14,LAN,LAN,46.672754827992456,15.404650115457118,Browser,59.0,8454,61002,AT,2703,3252,1242.7,,,RTR Websocket 10G AT,7,1,,Mozilla,0.5,,,,,1901,213.240.75,,,false,
Pc3ef839f-50dd-47b2-931f-9fa5fdc6ddfc,O57d5e667-392e-4634-be2c-a1f9d7b5e386,2017-05-23 09:37:42,WLAN,WLAN,48.35151988260032,13.648443425171621,gps,6.0,4760,41414,AT,34381,10342,46.1,,,RTR Server 10G AT,7,3,Android,Samsung S6,3.0.2,,,,nat_local_to_public_ipv4,25255,77.119.129,,,false,-48
P14a7c9d9-3238-46d4-9252-ed7c87d94d62,Of95f8696-f003-4ee4-8f92-720b793f9da2,2017-05-23 09:37:45,4G,LTE,,,,,,,,34378,10215,32.9,-101,-8,RTR Server 10G AT,7,3,Android,E6853,3.0.2,232-10,3 AT,232-10,nat_local_to_public_ipv4,25255,178.115.128,,,false,
P9fc87c09-37f8-4c6a-9f7f-b7705c74cc4e,O4f20a65e-26c9-46f7-95b0-7f91376e30d7,2017-05-23 09:37:50,WLAN,WLAN,47.32217794860761,12.7929469177191,,8.0,5700,50628,AT,15821,6237,19.6,,,RTR Server 10G AT,7,3,iOS,iPhone 7,1.7,,,,nat_local_to_public_ipv4,8445,83.215.22,,,false,
Pb0b5ba66-5698-46c0-883a-ec2f0bb144aa,O8485b11b-cdf9-46b6-abb0-96405376407d,2017-05-23 09:37:57,4G,LTE,48.52501862,16.01744673,gps,11.0,3701,31019,AT,42295,35603,33.8,-91,-10,RTR Server 10G AT,7,3,Android,Galaxy Note (2014),3.0.2,232-05,3 AT,232-10,nat_local_to_public_ipv4,25255,178.165.128,,,false,
Pcc4e2674-1141-454a-a420-ab150ec7e655,Ocb0826b1-1f76-461c-a887-a194f030a8f5,2017-05-23 09:38:02,4G,LTE,,,,,,,,93683,34213,25.1,-93,-7,RTR Server 10G AT,7,3,Android,Galaxy S5,2.2.9,232-01,A1,232-01,nat_local_to_public_ipv4,12793,213.225.15,,,false,
P2b8e0c6c-2e03-4e0b-a460-ff66125a50be,O4c6dedc6-ca07-4877-b883-4070a73ad5ab,2017-05-23 09:38:35,WLAN,WLAN,47.00294289276656,10.00896845945158,,100.0,6791,80120,AT,4505,393,22.6,,,RTR Server 10G AT,7,3,iOS,iPhone 6,1.7,,,,nat_local_to_public_ipv4,8447,178.190.138,,,false,
P971787b3-ddbf-4b11-a6ea-ece687337dea,O72d51663-ad8a-49b6-9ed6-a8c39ebba170,2017-05-23 09:38:36,LAN,LAN,,,Browser,,,,,264,255,63.0,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,77.119.234,,,false,
P7e37a1ca-45bc-4ab2-9d19-3751e49c079f,Obb251d25-a1e2-4eca-a234-369e4b19ca62,2017-05-23 09:38:46,LAN,LAN,47.2812549,11.4284612,Browser,20.0,6020,70101,AT,8550,1543,47.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,77.119.128,,,false,
Pdd0ccfd3-c1c4-4a38-9c22-7a7d3d273b8e,Od46a1b6d-8a82-441f-89ea-ad08f3827baa,2017-05-23 09:39:09,LAN,LAN,48.169958699999995,16.3327657,Browser,49.0,1120,91201,AT,735067,618799,1.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,42783,194.0.230,,,false,
Pf2aa6304-0573-4118-a900-e439f91bf3c9,O8a846bea-e7b7-454b-81ca-13630e6bc499,2017-05-23 09:39:11,LAN,LAN,,,,,,,,34485,9258,7.5,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,43957,92.61.54,,,false,
P7cfc89f4-1996-402c-907e-a006272272f0,O2513e491-49ef-4a17-9050-7f4c1f31a040,2017-05-23 09:39:12,WLAN,WLAN,,,,,,,,10507,7988,56.1,,,RTR Server DE,7,3,Android,F5321,3.0.2,,,,nat_local_to_public_ipv4,3320,2.165.124,,,false,-57
P6d52e27c-2283-4cdd-90ad-7bc4ff84fa52,Oeacfb645-50fa-46d6-a03c-e5325ada685d,2017-05-23 09:39:14,LAN,LAN,47.825643,16.5446822,Browser,3578.0,,,,25063,5271,21.5,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,8447,188.20.205,,,false,
P56b7549d-122e-41a0-951e-aa03296df286,Od590f304-6ce0-4c15-a38c-d3aaf96d3cff,2017-05-23 09:39:28,LAN,LAN,47.0590961,15.456880199999999,Browser,20.0,8010,60101,AT,2584,3051,48.6,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,77.119.129,,,false,
Pdf8d894e-cc51-4b6a-990e-fffc29c9e864,Oca3cec90-d555-4cba-8da2-235b9b3c5376,2017-05-23 09:39:52,LAN,LAN,,,,,,,,15187,2884,10.7,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,12793,217.149.173,,,false,
P24a727cc-eb76-4e30-904c-ff5a66b04d46,Oc22df8d4-c22e-404f-9b35-f6f6fa639f9e,2017-05-23 09:40:25,LAN,LAN,,,,,,,,3772,292,49.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,178.165.129,,,false,
P64f6ce62-4c07-4707-803d-1538c969aa6a,Oebe75ad6-2bdd-413a-b496-bf9b148382b5,2017-05-23 09:40:29,4G,LTE,48.54009113,16.03823218,gps,10.0,2020,31022,AT,30533,25421,32.2,-95,-12,RTR Server 10G AT,7,3,Android,Galaxy Note (2014),3.0.2,232-05,3 AT,232-10,nat_local_to_public_ipv4,25255,178.165.128,,,false,
P971787b3-ddbf-4b11-a6ea-ece687337dea,Ob1ff5b15-0e82-4ff9-9d92-3e1e808e63d2,2017-05-23 09:40:31,LAN,LAN,,,Browser,,,,,212,222,48.6,,,RTR Websocket 10G AT,7,1,,Firefox,0.5,,,,,25255,77.119.234,,,false,
P9fc87c09-37f8-4c6a-9f7f-b7705c74cc4e,Ofe9d82e6-7e7c-4f02-839b-d7eee783e2d0,2017-05-23 09:41:09,WLAN,WLAN,47.32220429176029,12.7930628484411,,6.0,5700,50628,AT,13892,6054,19.8,,,RTR Server 10G AT,7,3,iOS,iPhone 7,1.7,,,,nat_local_to_public_ipv4,8445,83.215.22,,,false,
Pa73bc9db-8d95-47cd-bb71-0cde1ab3e2c2,O2c1e179b-2176-4fb3-b4f5-73c35920ed17,2017-05-23 09:41:10,LAN,LAN,47.5067837,16.197364399999998,Browser,37.0,2851,32315,AT,14449,2770,13.3,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,1901,62.116.42,,,false,
P1edea246-c811-4e40-afd2-172b93954b07,Of1a60d48-0996-4b36-bcf4-e54c92475021,2017-05-23 09:41:10,LAN,LAN,,,,,,,,31765,4683,60.0,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,178.165.130,,,false,
Pb19d664b-0a08-455e-bda2-9bf6c333c0f1,Oa44150a3-72df-4823-815a-7796fb7056ea,2017-05-23 09:41:13,WLAN,WLAN,46.88577520199761,15.52798742429868,,5.0,8410,61047,AT,35472,9310,20.6,,,RTR Server 10G AT,7,3,iOS,iPad mini 2G Cellular,1.7,,,,nat_local_to_public_ipv4,8447,62.47.180,,,false,
P9c291643-03bb-4c90-b5ee-57ed8810a51e,O9a281966-c05a-446e-ba3a-65ed8131a208,2017-05-23 09:41:21,4G,LTE,48.54667404,16.04782932,gps,10.0,2020,31022,AT,27060,39388,27.5,-91,-9,RTR Server 10G AT,7,3,Android,Galaxy Note (2014),3.0.2,232-05,3 AT,232-10,nat_local_to_public_ipv4,25255,178.165.128,,,false,
P9293e14d-c41f-4919-8850-f4e6950c78f2,Oe50f5def-fe4c-4a14-b811-b4464da08975,2017-05-23 09:41:24,LAN,LAN,,,,,,,,21971,2515,27.8,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,6830,62.178.95,,,false,
P58e1644e-a378-4d81-a6ef-1ed95775df11,O2c53d3c0-97bc-493e-8055-eda4eba812ef,2017-05-23 09:41:32,WLAN,WLAN,,,,,,,,5543,2804,14.6,,,RTR Server 10G AT,7,3,iOS,iPad mini EU,1.7,,,,nat_local_to_public_ipv4,1901,193.154.254,,,false,
P4488cea7-339b-4030-bcab-7ac0f92fb8a6,Oc07cfa8e-b545-4921-a5e8-6aa3c93bde77,2017-05-23 09:41:33,4G,LTE,,,,,,,,29390,5133,37.0,-85,-8,RTR Server 10G AT,7,3,Android,E2303,3.0.2,232-03,T-Mobile A,232-03,nat_public_to_public_ipv4,8412,212.95.7,,,false,
P61e27793-28ee-44e7-a55b-f99d46910efe,Of70d34f4-bbed-46f7-8ef4-d56b3c999562,2017-05-23 09:41:39,2G,EDGE,47.74266215045726,15.45019187965938,,10.0,8694,61310,AT,173,35,241.2,,,RTR Server 10G AT,7,1,iOS,iPad mini 2G Cellular,1.7,,,232-01,nat_local_to_public_ipv4,12793,213.225.11,,,false,
P55434e8c-32be-4595-b4be-0685f9254d28,Obd40b757-f560-4395-aa2b-936ae10e97f2,2017-05-23 09:41:56,LAN,LAN,47.8305478,16.265524199999998,Browser,6612.0,,,,14026,20473,56.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,77.119.250,,,false,
Pec4bb8f0-146d-4a03-aace-4741d0723eee,O8f913780-7ecd-44a2-93b0-6e0dde77762c,2017-05-23 09:41:58,WLAN,WLAN,48.28754838560548,16.34264579975637,,30.0,3400,32408,AT,34588,9566,7.5,,,RTR Server 10G AT,7,3,iOS,iPhone 5c,1.7,,,,nat_local_to_public_ipv4,8447,188.22.172,,,false,
Pdff050d1-dd51-4fd1-87a2-b35ed4c43767,O71228fa3-6282-4d3f-ad01-a10a8369c57b,2017-05-23 09:42:05,LAN,LAN,,,,,,,,5197,526,26.6,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,8447,178.190.226,,,false,
Pa69a4594-3462-4678-bb02-99b15d14ec69,O7a6903c6-236e-43f1-b989-0913de5a62d9,2017-05-23 09:42:05,4G,LTE,48.55351407,16.06256619,gps,10.0,2020,31022,AT,35378,24124,27.6,-94,-12,RTR Server 10G AT,7,3,Android,Galaxy Note (2014),3.0.2,232-05,3 AT,232-10,nat_local_to_public_ipv4,25255,178.165.128,,,false,
Pfbacac99-e9b7-4eb9-b571-d13f323339a0,O50f04e68-5b43-4acf-946e-eea95459286e,2017-05-23 09:42:29,LAN,LAN,,,,,,,,23380,7542,6.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,8447,80.123.161,,,false,
